t,0,1,2,3,4,5,6,7,8,9
697.00415,-0.32331038,-0.25919294,-0.30719164,-0.2821608,-0.29778445,-0.29470372,-0.30446848,-0.30053508,-0.366633,-0.25292146
697.2291,-0.32702374,-0.26455668,-0.31313303,-0.28342608,-0.2993248,-0.3049086,-0.29990244,-0.3160212,-0.3662479,-0.25567213
697.4541,-0.29899472,-0.24296415,-0.28669935,-0.24945568,-0.27291864,-0.27553174,-0.28152815,-0.29085281,-0.31558108,-0.2324017
697.6791,-0.27888754,-0.22673537,-0.2692878,-0.21463254,-0.2517937,-0.24942817,-0.2482729,-0.26752737,-0.27588934,-0.21130428
697.90405,-0.22912844,-0.2139999,-0.25327906,-0.1780215,-0.23350194,-0.23713279,-0.23270427,-0.25495696,-0.23399706,-0.19078448
698.1291,-0.20547292,-0.21298216,-0.24665001,-0.16085751,-0.21944617,-0.21314721,-0.24945568,-0.24180889,-0.21292715,-0.17554593
698.35406,-0.18044208,-0.19931148,-0.2354274,-0.14072281,-0.19017935,-0.18137729,-0.20478526,-0.23881069,-0.2032449,-0.15326574
698.57904,-0.18830891,-0.1552462,-0.18203744,-0.15887704,-0.14187808,-0.14638914,-0.14886472,-0.2131197,-0.23421712,-0.12823491
698.804,-0.23361197,-0.13027038,-0.14050277,-0.19573565,-0.17070481,-0.19546057,-0.16344312,-0.15464106,-0.25267392,-0.17912176
699.029,-0.23958087,-0.18308268,-0.19149965,-0.20728834,-0.22021635,-0.23231918,-0.23053126,-0.15304568,-0.2616685,-0.20197959
699.25397,-0.22365466,-0.20374002,-0.22340709,-0.18627344,-0.20954387,-0.21639296,-0.22216931,-0.22197676,-0.23498729,-0.18962921
699.479,-0.20222716,-0.19920145,-0.21977624,-0.15816188,-0.2015945,-0.20013666,-0.2088837,-0.23207161,-0.20250222,-0.17692125
699.704,-0.17466573,-0.1878688,-0.20616058,-0.13593669,-0.18489811,-0.17917678,-0.18863899,-0.21636546,-0.1711449,-0.16014235
699.92896,-0.10259892,-0.15717165,-0.17153,-0.07800819,-0.14077783,-0.12961023,-0.14440867,-0.17989194,-0.09687759,-0.1170673
700.15393,-0.07041642,-0.13593669,-0.14627911,-0.06276964,-0.113271415,-0.10243388,-0.11651717,-0.15557627,-0.09676757,-0.09726268
700.3789,-0.09990329,-0.117947504,-0.12058812,-0.091486335,-0.10832026,-0.10155368,-0.1046344,-0.12669455,-0.12185341,-0.11046576
700.6039,-0.11041074,-0.12674956,-0.1252092,-0.099078104,-0.13104056,-0.13104056,-0.12900507,-0.12025804,-0.123118706,-0.13197577
700.8289,-0.10600972,-0.1432534,-0.13560662,-0.084334664,-0.13945752,-0.13043542,-0.14077783,-0.12917012,-0.10540458,-0.13016035
701.0539,-0.06486013,-0.14688425,-0.13819222,-0.034493044,-0.120753154,-0.107715115,-0.12537423,-0.12900507,-0.064530045,-0.10578967
701.2789,-0.0111676045,-0.12768477,-0.12300868,-0.0035758337,-0.06799585,-0.04379021,-0.077403046,-0.12586935,-0.04324008,-0.053582493
701.50385,-0.013093053,-0.07454238,-0.06375987,-0.01380822,-0.014248323,-0.0062164497,-0.0059413854,-0.090826176,-0.047035966,-0.03306271
701.7288,-0.048796378,-0.051271956,-0.026351145,-0.049951646,-0.025030836,-0.03135731,-0.009902309,-0.04379021,-0.08400459,-0.055397917
701.9538,-0.10028838,-0.057048302,-0.03234754,-0.07987863,-0.048741367,-0.05952388,-0.03575834,-0.025801016,-0.11723234,-0.081253946
702.1788,-0.13945752,-0.0785033,-0.060954213,-0.08719533,-0.08108891,-0.09687759,-0.07179174,-0.045000494,-0.118992746,-0.10755008
702.4038,-0.10353414,-0.10402926,-0.08741538,-0.045990724,-0.10722,-0.1277948,-0.112776294,-0.07058146,-0.09192643,-0.1089254
702.6288,-0.042084813,-0.109970644,-0.099463195,0.013973258,-0.08295935,-0.08521487,-0.11184108,-0.086810246,-0.06067915,-0.062219508
702.85376,-0.05468275,-0.09544726,-0.09665754,0.011827758,-0.04241489,-0.03834394,-0.07949354,-0.108760364,-0.086810246,-0.036638543
703.07874,-0.071021564,-0.05655319,-0.05952388,0.000110025656,-0.03014703,-0.029486876,-0.049401518,-0.09396191,-0.10738504,-0.041094583
703.3037,-0.05253725,-0.051602032,-0.04923648,0.0046760906,-0.04021438,-0.039829288,-0.046155762,-0.07157169,-0.08202413,-0.046045735
703.5287,0.0016503849,-0.06309971,-0.05814856,0.06799585,-0.031027235,-0.017384054,-0.037903838,-0.077568084,0.024865799,-0.020134695
703.7537,0.097757794,-0.030917209,-0.025415927,0.15238553,0.03284266,0.058918737,0.021455003,-0.056113083,0.11712231,0.047916174
703.9787,0.19947651,0.031632375,0.041149594,0.22769809,0.11239121,0.14473875,0.1024889,0.00016503848,0.20442767,0.11640714
704.2037,0.18341278,0.105184525,0.1235038,0.1921048,0.17703128,0.20217215,0.18044208,0.08945086,0.15849195,0.14974491
704.42865,0.09577733,0.13351613,0.1693845,0.117947504,0.13808219,0.12025804,0.14831458,0.16531354,0.09990329,0.08268428
704.6536,0.0716267,0.058863726,0.09115626,0.112226166,0.054957815,0.053747535,0.05968892,0.12680458,0.08499482,0.039059106
704.8786,0.076742895,0.009792283,0.02723135,0.12878503,0.04164471,0.045990724,0.039554223,0.029926978,0.08455472,0.0441753
705.10364,0.09918813,0.033942915,0.04857633,0.15920712,0.07866834,0.07938351,0.07432233,0.03322775,0.09671255,0.0797686
705.3286,0.10870535,0.0707465,0.085544944,0.16630378,0.0995182,0.09687759,0.09489713,0.07239688,0.08945086,0.09825291
705.5536,0.077953175,0.062494572,0.07146166,0.12873001,0.08741538,0.083894566,0.0785033,0.073552154,0.042084813,0.08637014
705.77856,0.022720298,0.044615403,0.04808121,0.075917706,0.061009225,0.049456533,0.055507943,0.04070949,-0.020574797,0.052042134
706.00354,-0.016008733,0.03014703,0.030972222,0.039609235,0.028716696,0.015788682,0.024700759,0.023710528,-0.061889432,0.025030836
706.2285,-0.05776347,-0.0006601539,-0.0056113084,-0.0068766037,-0.0040159365,-0.021675054,-0.014743438,-0.0040709493,-0.10050844,-0.0062714624
706.4535,-0.11574699,-0.03971926,-0.05369252,-0.066785574,-0.055342905,-0.07734804,-0.0677758,-0.0544627,-0.14946985,-0.05407761
706.6785,-0.16052744,-0.07509251,-0.094952144,-0.10914545,-0.10342412,-0.12724467,-0.11695727,-0.09632746,-0.17983693,-0.09297168
706.9035,-0.19370016,-0.12251357,-0.15084517,-0.1411079,-0.15469608,-0.17560095,-0.17169504,-0.1535408,-0.20225467,-0.12889506
707.1285,-0.20599553,-0.1488097,-0.18517318,-0.15332074,-0.17956187,-0.19909142,-0.20203461,-0.19270994,-0.21193692,-0.14286831
707.35345,-0.20808603,-0.15722667,-0.20197959,-0.15750173,-0.18638346,-0.20640813,-0.21490762,-0.21515517,-0.21724565,-0.14352846
707.5784,-0.19535056,-0.14567398,-0.19546057,-0.1509552,-0.17296033,-0.19309503,-0.20420761,-0.21452253,-0.21221198,-0.12944518
707.8034,-0.20371251,-0.14017269,-0.19392022,-0.1685043,-0.17428064,-0.1963958,-0.2050053,-0.21179938,-0.23108138,-0.13335109
708.02844,-0.2405986,-0.15370584,-0.21388988,-0.21276212,-0.20236468,-0.22582766,-0.2298986,-0.2256076,-0.2728086,-0.16201279
708.2534,-0.2860667,-0.18231252,-0.24964821,-0.259523,-0.24687007,-0.26959038,-0.26992044,-0.25487444,-0.31175768,-0.20291482
708.4784,-0.31079498,-0.20772845,-0.27993277,-0.2821883,-0.282986,-0.3006451,-0.30177286,-0.28155565,-0.33125976,-0.23000863
708.70337,-0.31206027,-0.2230495,-0.29863712,-0.2770171,-0.29775694,-0.30829188,-0.3105199,-0.3019104,-0.33158982,-0.23270427
708.92834,-0.31967953,-0.23449218,-0.3129955,-0.278695,-0.30829188,-0.3156911,-0.31492093,-0.3202847,-0.3464433,-0.23234668
709.1533,-0.32474074,-0.23809552,-0.31527853,-0.28540656,-0.3108775,-0.32135743,-0.31687388,-0.3229528,-0.35274225,-0.23179655
709.37836,-0.31841424,-0.2405711,-0.31662634,-0.27330372,-0.3078518,-0.32086232,-0.3207248,-0.32108238,-0.36470753,-0.22874334
709.60333,-0.3332127,-0.24453202,-0.32218263,-0.2929983,-0.30650398,-0.31808418,-0.32432812,-0.32314536,-0.40494943,-0.22406724
709.8283,-0.36932862,-0.24651249,-0.3263911,-0.32432812,-0.30562377,-0.32223764,-0.32270524,-0.32911423,-0.42989776,-0.23317187
710.0533,-0.3971101,-0.25382918,-0.33689857,-0.35345742,-0.3254284,-0.35029417,-0.33775127,-0.34278494,-0.44802448,-0.25781763
710.27826,-0.41537437,-0.26271376,-0.34380266,-0.37323454,-0.343115,-0.37551758,-0.3632497,-0.34583813,-0.4455489,-0.27286363
710.50323,-0.41867512,-0.28095052,-0.36256203,-0.36311218,-0.36176437,-0.38654763,-0.3884731,-0.35796848,-0.40841523,-0.28020784
710.7282,-0.3992831,-0.30397338,-0.39053607,-0.34083197,-0.370979,-0.37890086,-0.38803297,-0.38478723,-0.38346693,-0.27564177
710.95325,-0.37543505,-0.31142762,-0.3997232,-0.33213994,-0.3572533,-0.3631947,-0.36591783,-0.40409672,-0.35018414,-0.26518935
711.1782,-0.37934095,-0.30474356,-0.38775793,-0.3293343,-0.35032168,-0.37601268,-0.36005896,-0.40159366,-0.34878132,-0.2701955
711.4032,-0.35051423,-0.28510398,-0.35824353,-0.2856541,-0.34006178,-0.36858594,-0.37540755,-0.3658078,-0.29687673,-0.25671735
711.6282,-0.2890649,-0.28034538,-0.36049905,-0.24255157,-0.33395538,-0.3520821,-0.3851173,-0.35260472,-0.27352378,-0.2350423
711.85315,-0.28581914,-0.28144562,-0.37284943,-0.23674771,-0.31096002,-0.30947468,-0.35331988,-0.379561,-0.27591684,-0.21812586
712.0781,-0.2620536,-0.25652483,-0.3444078,-0.20990145,-0.2838387,-0.28158316,-0.30980474,-0.37928593,-0.2371053,-0.20096186
712.30316,-0.25105104,-0.24433948,-0.32265022,-0.21278962,-0.27520168,-0.27401888,-0.29470372,-0.3482037,-0.2525364,-0.19204979
712.52814,-0.3293343,-0.24425696,-0.32000962,-0.28848726,-0.27247855,-0.28210577,-0.29869214,-0.33863145,-0.3884731,-0.20833358
712.7531,-0.41878515,-0.24161634,-0.30930963,-0.38308182,-0.30078265,-0.3224027,-0.31761655,-0.32828906,-0.44411856,-0.24885052
712.9781,-0.40582964,-0.2680225,-0.33337775,-0.3919114,-0.33227748,-0.3756826,-0.35994893,-0.32435563,-0.4124587,-0.29797697
713.20306,-0.37455484,-0.2915955,-0.3614893,-0.36982372,-0.36688054,-0.39259905,-0.40362912,-0.3589862,-0.41358644,-0.3169014
713.42804,-0.4134214,-0.31511348,-0.37730548,-0.38825303,-0.37543505,-0.38663015,-0.3992556,-0.37914842,-0.44101033,-0.32108238
713.6531,-0.43515146,-0.32154998,-0.3959273,-0.38885817,-0.39501962,-0.40032834,-0.39298412,-0.40555456,-0.4399926,-0.33566076
713.87805,-0.37879083,-0.32608855,-0.39744017,-0.32608855,-0.3781857,-0.38244918,-0.3838245,-0.40968052,-0.3914438,-0.31029984
714.103,-0.32185254,-0.30290064,-0.36701807,-0.27366132,-0.32955435,-0.32812402,-0.340942,-0.37969854,-0.34713095,-0.2645017
714.328,-0.35276976,-0.27894256,-0.33854893,-0.28400373,-0.3070541,-0.3057338,-0.30686155,-0.3478186,-0.3739497,-0.2547369
714.553,-0.3534024,-0.26059577,-0.31057492,-0.28295848,-0.29783946,-0.32088983,-0.30171785,-0.31709394,-0.38544738,-0.25536954
714.77795,-0.35098183,-0.26142097,-0.30309317,-0.2877171,-0.31035486,-0.32878417,-0.33299264,-0.2997099,-0.39722013,-0.26232868
715.0029,-0.35565794,-0.26959038,-0.31571862,-0.2903027,-0.30796182,-0.3134631,-0.3181667,-0.3022405,-0.38115638,-0.2573775
715.22797,-0.35309982,-0.26353896,-0.31233534,-0.2847464,-0.29442865,-0.3049086,-0.2989672,-0.30782428,-0.3585461,-0.250886
715.45294,-0.32705125,-0.24508215,-0.2865068,-0.26318136,-0.27214846,-0.28727698,-0.2808955,-0.28361863,-0.33013198,-0.23440966
715.6779,-0.33604586,-0.26018316,-0.29951733,-0.2813631,-0.28628677,-0.302433,-0.29990244,-0.29552892,-0.34121707,-0.2517937
715.9029,-0.3464433,-0.27349627,-0.3138482,-0.2984446,-0.3070816,-0.32182506,-0.32011965,-0.31277543,-0.35411757,-0.27181837
716.12787,-0.35494277,-0.29954484,-0.34072194,-0.31877184,-0.3387965,-0.3490839,-0.35153198,-0.338824,-0.36465254,-0.29533637
716.35284,-0.36465254,-0.3143433,-0.35915124,-0.31835923,-0.34831372,-0.35535535,-0.35744584,-0.3606366,-0.37037387,-0.30287313
716.5779,-0.3937818,-0.32105488,-0.37031886,-0.33549574,-0.36190188,-0.3743623,-0.36289212,-0.3787083,-0.40626973,-0.3199271
716.80286,-0.40387666,-0.32688624,-0.3748299,-0.3456456,-0.38613504,-0.40115353,-0.3885006,-0.37527,-0.43517897,-0.33852145
717.02783,-0.38046873,-0.35117438,-0.39939314,-0.32014716,-0.39936563,-0.40406922,-0.41438413,-0.3808538,-0.39235148,-0.3383839
717.2528,-0.34151962,-0.3725744,-0.42648694,-0.29313585,-0.3919664,-0.38489726,-0.40970802,-0.42120573,-0.3631947,-0.32050472
717.4778,-0.35191706,-0.36256203,-0.4172998,-0.315141,-0.3654502,-0.35615304,-0.3821191,-0.43490392,-0.39177385,-0.30116773
717.70276,-0.37499493,-0.3456181,-0.39810032,-0.36242452,-0.3541726,-0.3563731,-0.3674582,-0.4168047,-0.47698873,-0.30611888
717.92773,-0.4764936,-0.35527283,-0.4065448,-0.465271,-0.38052374,-0.39774275,-0.39001346,-0.4159795,-0.5455622,-0.35246718
718.1528,-0.50397253,-0.3576384,-0.40332654,-0.4490697,-0.4176299,-0.4494548,-0.42978773,-0.40946048,-0.48430544,-0.39689004
718.37775,-0.41270623,-0.38225663,-0.41790494,-0.3914988,-0.4301728,-0.4519854,-0.43817717,-0.40511447,-0.45220545,-0.37758055
718.6027,-0.43476638,-0.39229646,-0.43935996,-0.4194728,-0.40896535,-0.4146592,-0.43523398,-0.44543886,-0.4777314,-0.3546402
718.8277,-0.47327536,-0.36459753,-0.41416407,-0.446099,-0.4013736,-0.4193903,-0.3954322,-0.4216183,-0.49071443,-0.37411472
719.0527,-0.47715375,-0.36275458,-0.40684736,-0.42987025,-0.42497408,-0.44994992,-0.42401138,-0.4095155,-0.4695895,-0.392434
719.27765,-0.45173785,-0.37626025,-0.41523683,-0.4009885,-0.43889233,-0.46089748,-0.45297563,-0.39609236,-0.44164297,-0.39138877
719.5027,-0.4177674,-0.39559725,-0.4404602,-0.36611038,-0.42995277,-0.43630674,-0.4614201,-0.41851008,-0.41025817,-0.36913607
719.72766,-0.37405974,-0.38145894,-0.43575662,-0.32226515,-0.3820366,-0.38074377,-0.4095155,-0.435344,-0.37631524,-0.32685873
719.95264,-0.33475307,-0.3319199,-0.379506,-0.27797982,-0.32793146,-0.3310122,-0.34586564,-0.41936278,-0.34270242,-0.28848726
720.1776,-0.27946517,-0.27536672,-0.31208777,-0.22005132,-0.2822433,-0.28727698,-0.29231066,-0.3478186,-0.29935232,-0.25355414
720.4026,-0.24714513,-0.26136595,-0.29478624,-0.21386237,-0.2795752,-0.28119808,-0.28807467,-0.3054037,-0.29649162,-0.25292146
720.62756,-0.25217882,-0.24167135,-0.26749986,-0.20781095,-0.24420194,-0.22808318,-0.24618241,-0.26835257,-0.2967942,-0.21592535
720.8526,-0.26700476,-0.22921094,-0.24805284,-0.21122175,-0.22780812,-0.23267676,-0.21776828,-0.2482729,-0.28535154,-0.22115158
721.0776,-0.24136879,-0.23006365,-0.23971839,-0.18418294,-0.2346022,-0.24634744,-0.24442199,-0.24114873,-0.2552045,-0.22502998
721.30255,-0.21493512,-0.23859063,-0.2392783,-0.16657884,-0.22552508,-0.22354463,-0.24186389,-0.23911326,-0.2431567,-0.2063256
721.5275,-0.23237419,-0.24103871,-0.24263407,-0.18363282,-0.21688807,-0.21983126,-0.23143896,-0.24750271,-0.28372866,-0.2075359
721.7525,-0.21598037,-0.21815337,-0.21884103,-0.1681192,-0.19056444,-0.19716598,-0.20299734,-0.22893588,-0.30900705,-0.18973924
721.9775,-0.24648498,-0.19837625,-0.19535056,-0.18500814,-0.17510583,-0.18401791,-0.17714131,-0.21039656,-0.3181117,-0.18632844
722.20245,-0.25292146,-0.18253256,-0.17829658,-0.18847395,-0.17978193,-0.1921598,-0.16927446,-0.18759374,-0.29126543,-0.19331507
722.4275,-0.24120374,-0.19375518,-0.18451302,-0.1719701,-0.18330275,-0.19397523,-0.18236752,-0.18044208,-0.25754255,-0.19480042
722.65247,-0.18511817,-0.18495312,-0.1681192,-0.1385223,-0.15876701,-0.1659187,-0.15464106,-0.16910943,-0.22189423,-0.1693845
722.87744,-0.20057677,-0.17868167,-0.15112025,-0.13874236,-0.15211047,-0.17692125,-0.15409093,-0.16074748,-0.20076932,-0.17510583
723.1024,-0.17433566,-0.17890172,-0.15838194,-0.092146486,-0.17697626,-0.19072947,-0.19881636,-0.13808219,-0.16052744,-0.17741637
723.3274,-0.13346112,-0.19403024,-0.19988911,-0.051381983,-0.15134029,-0.14985494,-0.18258758,-0.18198243,-0.12713465,-0.14435366
723.55237,-0.10578967,-0.18242253,-0.18374285,-0.028166568,-0.121633366,-0.12592436,-0.15046008,-0.22871584,-0.118222564,-0.12174339
723.7774,-0.11398658,-0.14721432,-0.13582668,-0.039774276,-0.08796551,-0.0960524,-0.1089254,-0.18990429,-0.1334061,-0.1046344
724.0024,-0.09962823,-0.1089254,-0.086040065,-0.040929545,-0.07498249,-0.085379906,-0.08273929,-0.11866267,-0.14770944,-0.099738255
724.22736,-0.12130328,-0.11459172,-0.091871426,-0.06486013,-0.09000099,-0.10138864,-0.09357682,-0.086810246,-0.1869886,-0.11162103
724.45233,-0.13516651,-0.14512384,-0.13016035,-0.080483764,-0.118222564,-0.12515418,-0.12619942,-0.11943285,-0.23094386,-0.13142565
724.6773,-0.13846728,-0.15772177,-0.14682923,-0.081363976,-0.12069815,-0.119102776,-0.12944518,-0.15706162,-0.24010348,-0.13401125
724.9023,-0.13918245,-0.124604054,-0.105569616,-0.09033106,-0.096932605,-0.1033691,-0.11211614,-0.12917012,-0.22918344,-0.12806986
725.1273,-0.14314339,-0.09913312,-0.078998424,-0.103204064,-0.08356448,-0.09929816,-0.10766011,-0.10094854,-0.23014617,-0.12669455
725.3523,-0.16894439,-0.11184108,-0.09330176,-0.12531923,-0.09297168,-0.118332595,-0.124714084,-0.114206634,-0.24687007,-0.13956754
725.5773,-0.2088012,-0.15645649,-0.14902975,-0.16003232,-0.13709196,-0.16729401,-0.17472073,-0.16745904,-0.27181837,-0.17351046
725.80225,-0.2439819,-0.20137446,-0.20371251,-0.19485544,-0.18390788,-0.20948885,-0.21540272,-0.21840093,-0.29574895,-0.20588551
726.0272,-0.27038804,-0.22035389,-0.22373717,-0.22453485,-0.20965388,-0.23427212,-0.23333691,-0.2303112,-0.31684637,-0.22673537
726.2522,-0.29453868,-0.25757006,-0.26703227,-0.25160116,-0.24783279,-0.2676649,-0.2688202,-0.27269858,-0.3310947,-0.25300398
726.4772,-0.30782428,-0.27974024,-0.2911279,-0.26774743,-0.27165335,-0.28719446,-0.2903302,-0.29536387,-0.33775127,-0.26937032
726.7022,-0.31739652,-0.2988847,-0.3118127,-0.28012532,-0.29071528,-0.30204794,-0.30636644,-0.31541604,-0.34151962,-0.28370115
726.9272,-0.32053223,-0.3066965,-0.32086232,-0.28537905,-0.2989672,-0.30815434,-0.31233534,-0.32358545,-0.3391816,-0.2908253
727.15216,-0.3232829,-0.31373817,-0.3293618,-0.28939497,-0.3065315,-0.31409574,-0.3181117,-0.3305446,-0.33566076,-0.29737183
727.37714,-0.31835923,-0.3121703,-0.3285641,-0.2859842,-0.3053212,-0.31189522,-0.3147834,-0.32925177,-0.32669368,-0.2962716
727.6021,-0.31508598,-0.31225282,-0.3302145,-0.28482893,-0.30545872,-0.31062993,-0.3121703,-0.3310947,-0.321605,-0.2962991
727.8271,-0.31390318,-0.3066415,-0.32570344,-0.28584665,-0.30336824,-0.30812684,-0.30644897,-0.32575846,-0.32050472,-0.29484126
728.0521,-0.31588367,-0.3019379,-0.32179755,-0.29008263,-0.30336824,-0.30807182,-0.30389085,-0.32083482,-0.32317287,-0.29489627
728.2771,-0.3264186,-0.30955717,-0.33172736,-0.30367082,-0.31588367,-0.32039472,-0.31530604,-0.33046207,-0.33346027,-0.304386
728.5021,-0.34388518,-0.3212749,-0.34534302,-0.32567593,-0.3336528,-0.33896154,-0.33332273,-0.34355512,-0.353705,-0.31874433
728.72705,-0.35147697,-0.33244252,-0.35758337,-0.33824638,-0.3461132,-0.3503492,-0.34633327,-0.3563181,-0.36275458,-0.32740885
728.952,-0.38324687,-0.36379984,-0.39229646,-0.37386718,-0.37942347,-0.38365945,-0.3808263,-0.39138877,-0.3941119,-0.3555479
729.177,-0.4009335,-0.38283426,-0.41366896,-0.39254403,-0.39815533,-0.40263888,-0.4009335,-0.41531935,-0.40937796,-0.37169418
729.40204,-0.41111088,-0.3936993,-0.42681703,-0.39955816,-0.40932295,-0.41399905,-0.41399905,-0.4313556,-0.41394404,-0.38104635
729.627,-0.42310366,-0.40882784,-0.44546637,-0.40811267,-0.426762,-0.431053,-0.4335286,-0.45091265,-0.4219209,-0.39438698
729.852,-0.42007795,-0.41496176,-0.45465353,-0.39994326,-0.43457383,-0.43729696,-0.4429083,-0.46020982,-0.4083052,-0.3962024
730.07697,-0.41520932,-0.41969287,-0.46290544,-0.3876754,-0.44059774,-0.44150546,-0.45050004,-0.4682967,-0.3962574,-0.39501962
730.30194,-0.41586947,-0.4297052,-0.4765486,-0.38376948,-0.45231548,-0.45228797,-0.46329054,-0.48144478,-0.40030083,-0.39944816
730.5269,-0.42524916,-0.4431008,-0.4944278,-0.39801782,-0.46604118,-0.4627954,-0.47806147,-0.49992907,-0.4275597,-0.40508696
730.7519,-0.44796947,-0.452508,-0.5063656,-0.42439646,-0.47509077,-0.4692044,-0.4858458,-0.5138748,-0.45484605,-0.40984556
730.9769,-0.48452547,-0.4567165,-0.5121694,-0.4558363,-0.48006943,-0.48185736,-0.49159464,-0.5219342,-0.48777124,-0.42332372
731.2019,-0.5132972,-0.4627679,-0.5201738,-0.48386532,-0.4965733,-0.501717,-0.50708073,-0.527628,-0.5236396,-0.44222063
731.4269,-0.5361825,-0.47377047,-0.5333494,-0.5048527,-0.5180283,-0.5333769,-0.5262252,-0.5357424,-0.5420414,-0.46042988
731.65186,-0.53535736,-0.4919522,-0.55510694,-0.5001766,-0.5399234,-0.55307144,-0.5523838,-0.55125606,-0.53180903,-0.4713499
731.87683,-0.5176432,-0.50540286,-0.57361877,-0.47910672,-0.55089843,-0.55865526,-0.5702905,-0.5699604,-0.5044401,-0.4713499
732.1018,-0.4648859,-0.49343756,-0.56789744,-0.42332372,-0.5235846,-0.5211365,-0.5458373,-0.5678699,-0.45707408,-0.4331435
732.32684,-0.42736715,-0.46810415,-0.5478728,-0.3937268,-0.48221496,-0.4734404,-0.50587046,-0.5600581,-0.46301547,-0.39466202
732.5518,-0.47778642,-0.44032267,-0.519101,-0.43278593,-0.46639875,-0.46670133,-0.4816648,-0.5395383,-0.51596534,-0.40032834
732.7768,-0.5025422,-0.4450538,-0.52091646,-0.44065276,-0.49948898,-0.50831854,-0.50653064,-0.5317265,-0.52652776,-0.4291826
733.0018,-0.46408823,-0.4533882,-0.52633524,-0.400906,-0.48942164,-0.48942164,-0.51351726,-0.5291409,-0.50661314,-0.39988825
733.22675,-0.43165815,-0.42786226,-0.49629822,-0.36655048,-0.4408728,-0.44134042,-0.47115737,-0.5035324,-0.48447046,-0.35736334
733.4517,-0.40162116,-0.3811839,-0.45594633,-0.33442298,-0.39334172,-0.39749518,-0.4130088,-0.45743167,-0.45028,-0.32066977
733.67676,-0.3744448,-0.3490564,-0.42060056,-0.3221001,-0.3675957,-0.37540755,-0.38313684,-0.4344363,-0.4272296,-0.2988847
733.90173,-0.37898338,-0.32485074,-0.38869312,-0.33775127,-0.34751603,-0.35524532,-0.35887617,-0.40844274,-0.42651445,-0.28628677
734.1267,-0.4177124,-0.30928212,-0.37147412,-0.36605537,-0.34900138,-0.37191424,-0.35362247,-0.38745534,-0.45028,-0.30067262
734.3517,-0.43853477,-0.3027356,-0.3649276,-0.38258672,-0.36677054,-0.39598233,-0.37562758,-0.36473504,-0.48408538,-0.31720397
734.57666,-0.4335011,-0.30515617,-0.37455484,-0.38473222,-0.36938363,-0.39435947,-0.3833569,-0.36635792,-0.495253,-0.31747904
